"ORG_ID"|"NAVN"|"ORG_NAVN"|"POSITION"|"BESKRIVELSE"|"BIQ_PERSON_ID"
5000569|"Bente Bendix Jensen"|"Esbjerg Forsyning"|"Bestyrelsespost næstformand"|""|1778729
5000569|"Jørn Boesen Andersen"|"Esbjerg Forsyning"|"Bestyrelsespost"|""|1821663
5000569|"Vivi Schilling Schou Lindblad"|"Esbjerg Forsyning"|"Bestyrelsespost"|""|1821664
5000569|"Jesper Frost Rasmussen"|"Esbjerg Forsyning"|"Direktionspost"|""|1821665
5000569|"Hans Kjær"|"Esbjerg Forsyning"|"Direktionspost adm. dir"|""|1822264
5000569|"Thomas Isle Bornhøft"|"Esbjerg Forsyning"|"Bestyrelsespost"|""|1879028
5000569|"Niels Peter Nielsen"|"Esbjerg Forsyning"|"Bestyrelsespost"|""|1879029
5000569|"Martin Bitsch Sølbeck"|"Esbjerg Forsyning"|"Bestyrelsespost"|""|1879030
5000737|"Henning Uth"|"Esbjerg Havnesilo"|"Bestyrelsespost Formand"|""|398880
5000737|"Sten Robert Leif Abdon"|"Esbjerg Havnesilo"|"Direktionspost Administrerende direktør"|""|646345
5000702|"Ernst Peter Vogel"|"Esprit"|"Direktionspost Administrerende direktør"|""|1128463
5000702|"Christophe Jean Bézu"|"Esprit"|"Bestyrelsespost formand"|""|17085370
5000702|"Lone Merete Sørensen"|"Esprit"|"Bestyrelsespost"|""|17160373
5000886|"Michael Egede Budtz"|"Estee Lauder Cosmetics"|"Bestyrelsespost"|""|551633
5000886|"Richard William Kunes"|"Estee Lauder Cosmetics"|"Bestyrelsespost"|""|1073210
5000886|"Mette Søvndahl Petersen"|"Estee Lauder Cosmetics"|"Direktionspost Økonomidirektør"|""|1177963
5000886|"Stevan Exion Lind"|"Estee Lauder Cosmetics"|"Direktionspost adm. dir"|""|1228390
5000007|"Jesper Teddy Lok"|"ESVAGT"|"Bestyrelsespost formand"|""|1067300
5000007|"Bendt Bendtsen"|"ESVAGT"|"Bestyrelsespost"|""|232098
5000007|"Bjørn Weber Andersen"|"ESVAGT"|"Bestyrelsespost"|""|289486
5000007|"Carsten Plougmann Andersen"|"ESVAGT"|"Bestyrelsespost"|""|302877
5000007|"Kent Sand Kirk"|"ESVAGT"|"Bestyrelsespost"|""|490988
5000007|"Lars Seistrup"|"ESVAGT"|"Bestyrelsespost"|""|1067232
5000007|"Mads Peter Zacho"|"ESVAGT"|"Bestyrelsespost"|""|539716
5000007|"Ole Fanøe"|"ESVAGT"|"Bestyrelsespost"|""|581161
5000007|"Søren Nørgaard Thomsen"|"ESVAGT"|"Direktionspost adm. dir"|""|1522449
5000007|"Viggo Hvidberg"|"ESVAGT"|"Bestyrelsespost"|""|1204507
5000123|"Erik Stensig Poulsen"|"Euro Cater"|"Bestyrelsespost"|""|340271
5000123|"Leon Giessing Sørensen"|"Euro Cater"|"Direktionspost adm. dir"|""|529867
5000123|"Preben Bager"|"Euro Cater"|"Bestyrelsespost"|""|624742
5000123|"Stefan Linder"|"Euro Cater"|"Bestyrelsespost formand"|""|1361251
5000123|"Bengt Maunsbach"|"Euro Cater"|"Bestyrelsespost"|""|1361252
5000952|"Finn Ladefoged Jensen"|"Euro Steel 1988"|"Bestyrelsespost"|""|349570
5000952|"Morten Kristoffer Larsen"|"Euro Steel 1988"|"Bestyrelsespost Formand"|""|563635
5000952|"Vibeke Kragh"|"Euro Steel 1988"|"Bestyrelsespost"|""|1026254
5000952|"Nicolai Kristoffer Larsen"|"Euro Steel 1988"|"Bestyrelsespost"|""|1948871
5000903|"Philippe Berther"|"Euromaster "|"Bestyrelsespost"|""|1228725
5000903|"Karl Joakim Petersson"|"Euromaster "|"Bestyrelsespost formand"|""|1302263
5000903|"Henrik Trap Bitzer"|"Euromaster "|"Direktionspost"|""|1576278
5000903|"Arnaud Francois Jacques Marie Chatin"|"Euromaster "|"Bestyrelsespost"|""|1880624
5000791|"Knud Erik Andersen"|"European Energy"|"Direktionspost Administrerende direktør"|""|503309
5000791|"Mikael Dystrup Pedersen"|"European Energy"|"Bestyrelsespost"|""|556283
5000791|"Jens-Peter Zink"|"European Energy"|"Bestyrelsespost formand"|""|1226182
5000544|"Asbjørn Børsting"|"European Fertilizer"|"Bestyrelsespost"|""|265122
5000544|"Claus Ewers"|"European Fertilizer"|"Bestyrelsespost"|""|311607
5000544|"Jan Peter Mikael Jeppsson"|"European Fertilizer"|"Bestyrelsespost formand"|""|427976
5000544|"Jørgen Brok Nielsen"|"European Fertilizer"|"Bestyrelsespost"|""|464801
5000544|"Lars Jørgen Johansen"|"European Fertilizer"|"Direktionspost"|""|517634
5000544|"Otto Kamerichs"|"European Fertilizer"|"Bestyrelsespost"|""|1422737
5000544|"Monika Christina Lekander"|"European Fertilizer"|"Bestyrelsespost"|""|1518557
5000544|"Friedrich Heinrich Horst Bremer"|"European Fertilizer"|"Bestyrelsespost"|""|1798787
5000834|"William Glen Bartley"|"Evapco Holdings "|"Direktionspost"|""|1690961
5000834|"Wilson Eli Bradley"|"Evapco Holdings "|"Direktionspost"|""|1690962
5000834|"Harold Walter Walsh"|"Evapco Holdings "|"Direktionspost"|""|1690963
5000821|"Gottfried Rudolf Wanzl"|"Expedit"|"Bestyrelsespost"|""|367854
5000821|"Hans-Jürgen Johannes Sattler"|"Expedit"|"Bestyrelsespost"|""|387608
5000821|"Ib Mortensen"|"Expedit"|"Bestyrelsespost formand"|""|411173
5000821|"Lars Karstenskov Andersen"|"Expedit"|"Bestyrelsespost Medarbejdervalgt"|""|517788
5000821|"Steen Bødtker"|"Expedit"|"Direktionspost adm. dir"|""|641853
5000821|"Bent Holm"|"Expedit"|"Bestyrelsespost"|""|1566162
5000195|"Kjeld Lumbye Jensen"|"Expert"|"Direktionspost adm. dir"|""|930949
5000195|"Lars Christensen"|"Expert"|"Bestyrelsespost formand"|""|994593
5000195|"Øyvind Flyging"|"Expert"|"Bestyrelsespost"|""|1971141
5000195|"Jesper Dahl"|"Expert"|"Bestyrelsespost"|""|7388163
5000195|"Gyrid Skalleberg Ingerø"|"Expert"|"Bestyrelsespost"|""|17159988
5000598|"Jens Weme Nilsen"|"F & H"|"Bestyrelsespost Formand"|""|443219
5000598|"Knud Lomborg"|"F & H"|"Direktionspost Administrerende direktør"|""|505456
5000598|"Birgitte Thirup Rudmose"|"F & H"|"Bestyrelsespost Medarbejdervalgt"|""|1273340
5000598|"Pål Hvammen"|"F & H"|"Bestyrelsespost"|""|1719612
5000598|"Richard Høg Nielsen"|"F & H"|"Bestyrelsespost"|""|1849950
5000598|"Knut Thjømøe"|"F & H"|"Bestyrelsespost næstformand"|""|17011371
5000231|"Michael Kjær"|"F Group"|"Direktionspost Administrerende direktør"|""|553490
5000231|"Niels Jørgen Soldbro"|"F Group"|"Bestyrelsespost"|""|571355
5000231|"Ole Tolstrup Krogsgaard"|"F Group"|"Bestyrelsespost Formand"|""|586860
5000231|"Paul Ove Marek Kjær"|"F Group"|"Bestyrelsespost"|""|594070
5000231|"Peder Bøje Vogt Frandsen"|"F Group"|"Bestyrelsespost Medarbejdervalgt"|""|1147692
5000231|"Ronny Blomseth"|"F Group"|"Bestyrelsespost"|""|1423551
5000231|"Mogens Nielsen"|"F Group"|"Bestyrelsespost"|""|1683077
5000845|"Ejvind Sandal"|"F.E. Bording"|"Bestyrelsespost formand"|""|326877
5000845|"Hans Holger Therp"|"F.E. Bording"|"Bestyrelsespost"|""|381066
5000845|"Jørgen Hansen"|"F.E. Bording"|"Bestyrelsespost"|""|467163
5000845|"Kurt Thyregod-Nielsen"|"F.E. Bording"|"Bestyrelsespost næstformand"|""|512788
5000845|"Raimo Daniel Issal"|"F.E. Bording"|"Bestyrelsespost"|""|627953
5000845|"Finn Hedemann Madsen"|"F.E. Bording"|"Bestyrelsespost"|""|1455173
5000845|"Ane Jeannett Sørensen"|"F.E. Bording"|"Bestyrelsespost"|""|2005178
5000760|"Asbjørn Berge"|"F. Junckers Industrier"|"Bestyrelsespost"|""|265112
5000760|"Jacob Christian Nielsen Thygesen"|"F. Junckers Industrier"|"Bestyrelsespost næstformand"|""|420887
5000760|"Michael Kragh Rasmussen"|"F. Junckers Industrier"|"Bestyrelsespost"|""|553584
5000760|"Carsten Ivan Chabert"|"F. Junckers Industrier"|"Direktionspost"|""|1075499
5000760|"Holger Carsten Hansen"|"F. Junckers Industrier"|"Bestyrelsespost formand"|""|1103908
5000760|"Henrik Sigurd Kaaterud"|"F. Junckers Industrier"|"Bestyrelsespost"|""|1303274
5000760|"Michael Lund Thrane"|"F. Junckers Industrier"|"Bestyrelsespost"|""|1303275
5000008|"Trond Ødegård Westlie"|"F. SALLING A/S"|"Bestyrelsespost"|""|684197
5000008|"Hans Christoffersen Hansen"|"F. SALLING A/S"|"Direktionspost"|""|378563
5000008|"Jesper Cramon"|"F. SALLING A/S"|"Bestyrelsespost"|""|1796412
5000008|"Karin Salling"|"F. SALLING A/S"|"Bestyrelsespost"|""|483101
5000008|"Nils Smedegaard Andersen"|"F. SALLING A/S"|"Bestyrelsespost formand"|""|576977
5000008|"Per Bank"|"F. SALLING A/S"|"Direktionspost adm. dir"|""|999062
5000162|"Bjarne Hansen"|"Uhrenholt Holding"|"Bestyrelsespost"|""|286141
5000162|"Frank Uhrenholt"|"Uhrenholt Holding"|"Bestyrelsespost"|""|358242
5000162|"Fritz Henrik Schur"|"Uhrenholt Holding"|"Bestyrelsespost formand"|""|361293
5000162|"Majse Mari-Ann Uhrenholt"|"Uhrenholt Holding"|"Bestyrelsespost næstformand"|""|540799
5000162|"Sune Uhrenholt"|"Uhrenholt Holding"|"Direktionspost adm. dir"|""|649822
5000162|"Uffe Uhrenholt"|"Uhrenholt Holding"|"Bestyrelsespost"|""|685252
5000162|"Flemming Ib Windfeld"|"Uhrenholt Holding"|"Direktionspost"|""|1987553
5000087|"Lars Nørby Johansen"|"Falck"|"Bestyrelsespost formand"|""|239996
5000087|"Allan Søgaard Lambrechtsen Larsen"|"Falck"|"Direktionspost adm. dir"|""|245696
5000087|"Henrik Poulsen"|"Falck"|"Bestyrelsespost"|""|404285
5000087|"Johannes Thorvald Due"|"Falck"|"Bestyrelsespost"|""|452599
5000087|"Morten Reignald Pedersen"|"Falck"|"Direktionspost Økonomidirektør"|""|564145
5000087|"Vagn Flink Møller Pedersen"|"Falck"|"Bestyrelsespost"|""|629192
5000087|"Steen Hemmingsen"|"Falck"|"Bestyrelsespost"|""|642648
5000087|"Thorleif Krarup"|"Falck"|"Bestyrelsespost næstformand"|""|671812
5000087|"Søren Thorup Sørensen"|"Falck"|"Bestyrelsespost"|""|1050931
5000087|"Jan Heine Lauvring"|"Falck"|"Bestyrelsespost"|""|1846033
5000087|"Per Aastrup"|"Falck"|"Bestyrelsespost"|""|1846043
5000516|"Christian Emborg"|"Fan Milk International"|"Bestyrelsespost"|""|306798
5000516|"Einar Mark Christensen"|"Fan Milk International"|"Direktionspost"|""|325218
5000516|"Erik Preben Holm"|"Fan Milk International"|"Bestyrelsespost"|""|339338
5000516|"Jens Jørgen Kollerup"|"Fan Milk International"|"Direktionspost"|""|437614
5000516|"Morten Jensen"|"Fan Milk International"|"Bestyrelsespost"|""|563390
5000516|"Per Søndergaard Pedersen"|"Fan Milk International"|"Bestyrelsespost"|""|603383
5000516|"Preben Sunke"|"Fan Milk International"|"Bestyrelsespost formand"|""|627185
5000688|"Jan Bendix"|"Fazer Food Services"|"Bestyrelsespost"|""|423426
5000688|"Morten Søndergaard Hammerich"|"Fazer Food Services"|"Direktionspost Administrerende direktør"|""|564423
5000688|"Iris Helena Karjula"|"Fazer Food Services"|"Bestyrelsespost formand"|""|1694783
5000688|"Matti Kivekäs"|"Fazer Food Services"|"Bestyrelsespost"|""|16853666
5000426|"Dag Frederik Arfst Paulsen"|"Ferring Pharmaceuticals"|"Bestyrelsespost"|""|315446
5000426|"Marianne Kock"|"Ferring Pharmaceuticals"|"Direktionspost"|""|543775
5000426|"Ole Kjerulf-Jensen"|"Ferring Pharmaceuticals"|"Bestyrelsespost formand"|""|583273
5000426|"Pascal Rene Olivier Danglas"|"Ferring Pharmaceuticals"|"Direktionspost Adm Dir"|""|1089721
5000362|"Kristin Jo Blomquist"|"Ferrosan"|"Direktionspost adm. dir"|""|17177739
5000428|"Glyndwr John Owen"|"Fiat Automobiler"|"Bestyrelsespost"|""|367370
5000428|"Andrea Mori"|"Fiat Automobiler"|"Bestyrelsespost"|""|1898189
5000428|"Klaus Albert Bentz"|"Fiat Automobiler"|"Bestyrelsespost"|""|10429997
5000428|"Luca Stoppelli"|"Fiat Automobiler"|"Bestyrelsespost"|""|10634360
5000428|"Giorgio Gorelli"|"Fiat Automobiler"|"Bestyrelsespost formand"|""|17143589
5000428|"Svend Overgaard Laursen"|"Fiat Automobiler"|"Direktionspost adm. dir"|""|17143590
5000081|"Jens Bjerg Sørensen"|"FIBERTEX NONWOVENS A/S"|"Bestyrelsespost"|""|433359
5000081|"Jørn Ankær Thomsen"|"FIBERTEX NONWOVENS A/S"|"Bestyrelsespost Formand"|""|474049
5000081|"Klaus Skov Eskildsen"|"FIBERTEX NONWOVENS A/S"|"Bestyrelsespost"|""|501760
5000081|"Jørgen Bech Madsen"|"FIBERTEX NONWOVENS A/S"|"Direktionspost adm. dir"|""|1110261
5000081|"Jørgen Iversen"|"FIBERTEX NONWOVENS A/S"|"Bestyrelsespost"|""|468071
5000081|"Nicolaj Krogh Klit"|"FIBERTEX NONWOVENS A/S"|"Bestyrelsespost"|""|1980399
5000081|"Ole Rosenkilde Hedegaard"|"FIBERTEX NONWOVENS A/S"|"Bestyrelsespost"|""|1845971
5000454|"Geoffrey Eugene Meyer"|"FiberVisions"|"Bestyrelsespost"|""|362344
5000454|"Hans Erik Buchholdt Hansen"|"FiberVisions"|"Bestyrelsespost Medarbejdervalgt"|""|379055
5000454|"Stephen Michael Wood"|"FiberVisions"|"Bestyrelsespost formand"|""|1328313
5000454|"Helle Vingolf Larsen"|"FiberVisions"|"Bestyrelsespost"|""|1328314
5000454|"Jens Verner Sørensen"|"FiberVisions"|"Bestyrelsespost"|""|1449215
5000129|"Bjarne Graven Larsen"|"FIH Erhvervsbank"|"Direktionspost adm. dir"|""|286067
5000129|"Hans Skov Christensen"|"FIH Erhvervsbank"|"Bestyrelsespost Formand"|""|386013
5000129|"Henrik Sjøgreen"|"FIH Erhvervsbank"|"Direktionspost adm. dir"|""|404772
5000129|"Henrik Tonsgaard Heideby"|"FIH Erhvervsbank"|"Bestyrelsespost næstformand"|""|405404
5000129|"Lars Rohde"|"FIH Erhvervsbank"|"Bestyrelsespost"|""|520211
5000129|"Christian Peter Dyvig"|"FIH Erhvervsbank"|"Bestyrelsespost"|""|1117822
5000129|"Lene Foged Nothlevsen"|"FIH Erhvervsbank"|"Bestyrelsespost"|""|1200711
5000129|"Henrik Gade Jepsen"|"FIH Erhvervsbank"|"Bestyrelsespost"|""|1425101
5000129|"Randi Holm Franke"|"FIH Erhvervsbank"|"Bestyrelsespost Medarbejdervalgt"|""|1442191
5000129|"Erik Daniel Eriksson"|"FIH Erhvervsbank"|"Bestyrelsespost"|""|1971231
5000129|"Jacob Baggers Willemoes"|"FIH Erhvervsbank"|"Bestyrelsespost"|""|7358011
5000285|"Erik Rejnholt Rasmussen"|"Fiskernes Fiskeindustri"|"Bestyrelsespost"|""|339543
5000285|"Henrik Sørensen"|"Fiskernes Fiskeindustri"|"Bestyrelsespost"|""|405218
5000285|"Jens Aksel Borup"|"Fiskernes Fiskeindustri"|"Bestyrelsespost formand"|""|432670
5000285|"Jens Henrik Jeppesen"|"Fiskernes Fiskeindustri"|"Bestyrelsespost"|""|436627
5000285|"Poul Ronald Poulsen"|"Fiskernes Fiskeindustri"|"Direktionspost"|""|622694
5000285|"Svend Bach Kristensen"|"Fiskernes Fiskeindustri"|"Bestyrelsespost"|""|655164
5000285|"Jens Vinther Pedersen"|"Fiskernes Fiskeindustri"|"Bestyrelsespost"|""|963101
5000285|"Morten Broberg"|"Fiskernes Fiskeindustri"|"Direktionspost"|""|1016125
5000285|"Henning Christian Leth Jensen"|"Fiskernes Fiskeindustri"|"Bestyrelsespost"|""|1711910
5000285|"Karl Henrik Johnsson"|"Fiskernes Fiskeindustri"|"Bestyrelsespost"|""|1989466
5000732|"Henrik Rossing"|"Fitness World"|"Bestyrelsespost formand"|""|404498
5000732|"Per Nielsen"|"Fitness World"|"Direktionspost adm. dir"|""|601849
5000732|"Sophie Rossing"|"Fitness World"|"Bestyrelsespost"|""|641036
5000732|"Torben Arnold Faber"|"Fitness World"|"Bestyrelsespost"|""|677436
5000440|"Christian Skov Frederiksen"|"Fjernvarme Fyn"|"Bestyrelsespost"|""|308863
5000440|"Jan Strømvig"|"Fjernvarme Fyn"|"Direktionspost"|""|428896
5000440|"Lars Christian Lilleholt"|"Fjernvarme Fyn"|"Bestyrelsespost næstformand"|""|515107
5000440|"Helge Erling Pasfall"|"Fjernvarme Fyn"|"Bestyrelsespost"|""|1392526
5000440|"Jakob Rasmussen"|"Fjernvarme Fyn"|"Bestyrelsespost"|""|1705718
5000440|"Jan Thrane Sørensen"|"Fjernvarme Fyn"|"Bestyrelsespost"|""|1705719
5000440|"Per Helge Theisen"|"Fjernvarme Fyn"|"Bestyrelsespost"|""|1705720
5000440|"Michael Bruhn Frederiksen"|"Fjernvarme Fyn"|"Bestyrelsespost formand"|""|1823362
5000440|"Kim Jørgen Jensby Jørgensen"|"Fjernvarme Fyn"|"Bestyrelsespost"|""|1836399
5000440|"Stina Buhl Willumsen"|"Fjernvarme Fyn"|"Bestyrelsespost"|""|1836400
5000159|"Anders Hedetoft"|"Fleggaard Holding"|"Bestyrelsespost formand"|""|247390
5000159|"Birgitte Boris Fleggaard"|"Fleggaard Holding"|"Bestyrelsespost"|""|281885
5000159|"Jens Klavsen"|"Fleggaard Holding"|"Direktionspost adm.dir."|""|438113
5000159|"Ole Boris Fleggaard"|"Fleggaard Holding"|"Bestyrelsespost næstformand"|""|579961
5000159|"Susanne Boris Fleggaard"|"Fleggaard Holding"|"Bestyrelsespost"|""|650306
5000045|"Bjarne Moltke Hansen"|"FLSmidth"|"Direktionspost"|""|287077
5000045|"Christian Jepsen"|"FLSmidth"|"Direktionspost"|""|307561
5000045|"Jens Palle Andersen"|"FLSmidth"|"Bestyrelsespost Medarbejdervalgt"|""|440827
5000045|"Jørgen Huno Rasmussen"|"FLSmidth"|"Direktionspost Administrerende direktør"|""|467850
5000045|"Tom Knutzen"|"FLSmidth"|"Bestyrelsespost"|""|674690
5000045|"Torkil Bentzen"|"FLSmidth"|"Bestyrelsespost næstformand"|""|681812
5000045|"Vagn Ove Sørensen"|"FLSmidth"|"Bestyrelsespost formand"|""|689272
5000045|"Sten Erik Jakobsen"|"FLSmidth"|"Bestyrelsespost"|""|724886
5000045|"Frank Lund"|"FLSmidth"|"Bestyrelsespost Medarbejdervalgt"|""|1183479
5000045|"Hans Per Martin Ivert"|"FLSmidth"|"Bestyrelsespost"|""|1585302
5000045|"Mette Dobel"|"FLSmidth"|"Bestyrelsespost Medarbejdervalgt"|""|1735657
5000045|"Caroline Grégoire Sainte Marie"|"FLSmidth"|"Bestyrelsespost"|""|17160283
5000045|"Ben Guren"|"FLSmidth"|"Direktionspost"|""|17164620
5000283|"Christine Bosse"|"Flügger"|"Bestyrelsespost formand"|""|309676
5000283|"Kristian Nellemann"|"Flügger"|"Bestyrelsespost"|""|508889
5000283|"Morten Boysen"|"Flügger"|"Bestyrelsespost næstformand"|""|562668
5000283|"Ulf Schnack"|"Flügger"|"Direktionspost"|""|685672
5000283|"Søren Peschardt Olesen"|"Flügger"|"Direktionspost adm. dir"|""|940140
5000283|"Anja Schnack Jørgensen"|"Flügger"|"Bestyrelsespost Medarbejdervalgt"|""|1127360
5000283|"Jan Peter Aru"|"Flügger"|"Bestyrelsespost"|""|1361563
5000283|"Tommy Vittrup Aamand"|"Flügger"|"Bestyrelsespost Medarbejdervalgt"|""|1488398
5000411|"Asbjørn Berge"|"HusCompagniet"|"Bestyrelsespost formand"|""|265112
5000411|"Erik Rehnquist"|"HusCompagniet"|"Direktionspost direktør"|""|339526
5000411|"Hans Schmidt-Hansen"|"HusCompagniet"|"Bestyrelsespost"|""|385934
5000411|"Michael Antitsch Mortensen"|"HusCompagniet"|"Bestyrelsespost"|""|554085
5000411|"Casper Lykke Pedersen"|"HusCompagniet"|"Bestyrelsespost"|""|1189077
5000674|"Ejvind Sandal"|"DBK"|"Bestyrelsespost formand"|""|326877
5000674|"Hans Peter Nordstrøm Nissen"|"DBK"|"Bestyrelsespost"|""|385366
5000674|"Mogens Eliasson"|"DBK"|"Bestyrelsespost"|""|558307
5000674|"Niels Kristian Agner"|"DBK"|"Bestyrelsespost"|""|571848
5000674|"Peter Johnsen"|"DBK"|"Direktionspost Administrerende direktør"|""|609278
5000674|"Aksel Emanuel Bjørke"|"DBK"|"Bestyrelsespost"|""|712039
5000674|"Lars Østergaard"|"DBK"|"Bestyrelsespost"|""|1960254
5000405|"Erik Søndergaard"|"Force Technology"|"Bestyrelsespost Formand"|""|340439
5000405|"Ernst Tiedemann"|"Force Technology"|"Direktionspost Adm. direktør"|""|344188
5000405|"Jesper Rokkjær Thomassen"|"Force Technology"|"Bestyrelsespost"|""|446770
5000405|"Jørgen Jensen"|"Force Technology"|"Bestyrelsespost"|""|468165
5000405|"Mogens Arndt"|"Force Technology"|"Bestyrelsespost"|""|557553
5000405|"Per Blinkenberg-Thrane"|"Force Technology"|"Bestyrelsespost"|""|603568
5000405|"Willy Damgaard Kristensen"|"Force Technology"|"Direktionspost Teknisk direktør"|""|982881
5000405|"Øjvind Clement"|"Force Technology"|"Direktionspost Økonomidirektør"|""|1056354
5000405|"Jens Roedsted"|"Force Technology"|"Direktionspost Markedsdirektør"|""|1477233
5000405|"Preben Temdrup Pedersen"|"Force Technology"|"Bestyrelsespost"|""|1477234
5000405|"Annemette Geertinger"|"Force Technology"|"Bestyrelsespost Medarbejderrep."|""|1477235
5000405|"Piet Jansen"|"Force Technology"|"Bestyrelsespost Medarbejderrep."|""|1477236
5000405|"Søren Jensen"|"Force Technology"|"Bestyrelsespost"|""|1477237
5000212|"Paul De Rooij"|"Ford Motor Company"|"Bestyrelsespost"|""|593523
5000212|"James Edward Read"|"Ford Motor Company"|"Direktionspost adm. dir"|""|1783540
5000212|"Erling Olaf Kaas"|"Ford Motor Company"|"Bestyrelsespost"|""|1789316
5000212|"Kai Uwe Struppek"|"Ford Motor Company"|"Bestyrelsespost formand"|""|7366187
5000235|"Jørgen Glistrup"|"Forenede"|"Bestyrelsespost"|""|466747
5000235|"Knud Thyboe Christensen"|"Forenede"|"Bestyrelsespost"|""|506695
5000235|"Peer Christian Krogh"|"Forenede"|"Direktionspost Administrerende direktør"|""|595788
5000235|"Peer Michael Krogh"|"Forenede"|"Bestyrelsespost"|""|595963
5000235|"Poul Erik Krogh"|"Forenede"|"Bestyrelsespost"|""|618607
5000235|"Steen Gede"|"Forenede"|"Bestyrelsespost formand"|""|642396
5000235|"Torben Hansen Ploug"|"Forenede"|"Bestyrelsespost"|""|1039386
5000406|"Bent Halkier"|"FDM"|"Bestyrelsespost formand"|""|271706
5000406|"Bent Kjeldgaard Lauritzen"|"FDM"|"Bestyrelsespost"|""|272858
5000406|"Carsten Møller"|"FDM"|"Direktionspost Økonomidirektør"|""|302544
5000406|"Hans Mogens Skytte Pedersen"|"FDM"|"Bestyrelsespost"|""|383923
5000406|"Lars Munk"|"FDM"|"Bestyrelsespost"|""|518905
5000406|"Tage Richard Svendsen"|"FDM"|"Bestyrelsespost"|""|666597
5000406|"Thomas Møller Thomsen"|"FDM"|"Direktionspost adm. dir"|""|669823
5000406|"Torkil Allan Hattel"|"FDM"|"Bestyrelsespost"|""|681810
5000406|"Henning Pedersen"|"FDM"|"Bestyrelsespost næstformand"|""|967772
5000406|"Steen Torp-Hansen"|"FDM"|"Bestyrelsespost"|""|1004672
5000406|"Michael Mathiesen"|"FDM"|"Bestyrelsespost"|""|1004674
5000406|"Ina-Maria Nielsen"|"FDM"|"Bestyrelsespost"|""|1004675
5000406|"Thomas Bang Jeppesen"|"FDM"|"Bestyrelsespost"|""|1696299
5000130|"Bent Juul Sørensen"|"AP Pension"|"Bestyrelsespost næstformand"|""|272637
5000130|"Holger Damgaard"|"AP Pension"|"Bestyrelsespost formand"|""|407947
5000130|"Jesper Munck Loiborg"|"AP Pension"|"Bestyrelsespost"|""|446385
5000130|"Karsten Laursen"|"AP Pension"|"Bestyrelsespost medarbejdervalgt"|""|486700
5000130|"Lars Dyrvig Enevoldsen"|"AP Pension"|"Bestyrelsespost medarbejdervalgt"|""|515456
5000130|"Niels Dengsø Jensen"|"AP Pension"|"Bestyrelsespost"|""|568118
5000130|"Nils Bo Normann Rasmussen"|"AP Pension"|"Direktionspost"|""|576325
5000130|"Peter Geert-Jørgensen"|"AP Pension"|"Bestyrelsespost"|""|607616
5000130|"Søren Dal Thomsen"|"AP Pension"|"Direktionspost adm. dir"|""|660453
5000130|"Søren Dalum Tinggaard"|"AP Pension"|"Bestyrelsespost"|""|660473
5000130|"Anne Mette Boutrup"|"AP Pension"|"Bestyrelsespost Medarbejdervalgt"|""|1065556
5000130|"Charlotte Elmgreen"|"AP Pension"|"Bestyrelsespost Medarbejdervalgt"|""|1065557
5000130|"Anders Terp-Hansen"|"AP Pension"|"Bestyrelsespost"|""|1186133
5000130|"Karsten Frandsen"|"AP Pension"|"Bestyrelsespost"|""|1203409
5000130|"Ole Ernstsen Hansen"|"AP Pension"|"Bestyrelsespost"|""|1603750
