Data_kilde|BIQ_ID|NAVN|ORG_NAVN
Bestyrelse|1753307|Sten Magnus Petersen|Elro Energi
Bestyrelse|1425494|Sten Mortensen|Fujitsu (note)
Bestyrelse|646345|Sten Robert Leif Abdon|Esbjerg Havnesilo
Bestyrelse|646364|Sten Scheibye|DADES
Bestyrelse|646436|Sten Uggerhøj|Nordjyske Bank
Bestyrelse|1226430|Sten Vestergård-Poulsen|Cimber Sterling
Bestyrelse|7373372|Stephan Andre Skjelvan|Dandy
Bestyrelse|1139669|Stephan Sørensen|Reitan Ejendomsudvikl.
Bestyrelse|953627|Stephane Bernard Bossut|Lyreco Danmark
Bestyrelse|1930990|Stéphane Frappat|Scanmills
Bestyrelse|16911681|Stephen Andrew Robert Hunt|Ekspres Bank
Bestyrelse|17156276|Stephen Asplin|Vattenfall Energy Trading
Bestyrelse|1387035|Stephen Dirk Naumann|Elopak Denmark
Bestyrelse|1897823|Stephen Kevin Shillington|Mcdonald's Danmark
Bestyrelse|1328313|Stephen Michael Wood|FiberVisions
Bestyrelse|1228390|Stevan Exion Lind|Estee Lauder Cosmetics
Bestyrelse|976255|Steve Wang|Meneta Holding
Bestyrelse|1483766|Steven Edward Holland|Brenntag Nordic
Bestyrelse|1334488|Steven Richard Sher|ISS
Bestyrelse|1856752|Stewart A. Baseley|H+H International
Bestyrelse|1222131|Stian Nygård|Adecco
Bestyrelse|646992|Stig Andersen|Danske Spil
Bestyrelse|647011|Stig Andersen|Gyldendal
Bestyrelse|993952|Stig Bent Behrensdorff|Cubic-Modulsystem
Bestyrelse|647099|Stig Bigaard|Iveco
Bestyrelse|647169|Stig Bøgh Karlsen|Jet Time
Bestyrelse|647196|Stig Christensen|MARTIN PROFESSIONAL A/S
Bestyrelse|17105165|Stig Dambmann|Scandlines
Bestyrelse|647243|Stig Due|KPMG
Bestyrelse|1350046|Stig Ebert Nilssen|Axellus
Bestyrelse|647266|Stig Elkjær-Pedersen|SOS International
Bestyrelse|1433176|Stig Gellert|Københavns Lufthavne
Bestyrelse|647386|Stig Hans Lausten|Kunststof-Kemi Skan.
Bestyrelse|1024837|Stig Holst Hartwig|BDO
Bestyrelse|647480|Stig Jensen|Andersen Motors
Bestyrelse|1806886|Stig Kirk Ørskov|Bladkompagniet
Bestyrelse|647585|Stig Kyster-Hansen|DB Schenker Rail Scan.
Kommission|0|Stig Langvad|Beskæftigelsesrådet 2006-2013
Bestyrelse|647677|Stig Meedom|Einar Kornerup
Bestyrelse|1650837|Stig Munch-Jensen|M. J. Eriksson
Bestyrelse|647663|Stig Maasbøl|Scancom International
Bestyrelse|647716|Stig Nielsen|NOE Net
Bestyrelse|647772|Stig Oluf Elling|Star Tour
Bestyrelse|1262014|Stig Pastwa|Chr. Olesen Group
Bestyrelse|1396643|Stig Paulsen|DR
Bestyrelse|1184915|Stig Poulsen|SCIENCE VENTURES DENMARK A/S
Bestyrelse|647940|Stig Strøbæk|Novo Nordisk
Bestyrelse|7360303|Stig Terje Sunde|Bisca
Kommission|0|Stig Vestergaard|Vækstforum Region Sjælland 
Bestyrelse|1874860|Stina Abelone Hansen|SK Forsyning
Bestyrelse|1836400|Stina Buhl Willumsen|Fjernvarme Fyn
Kommission|309676|Stine Bosse|Velfærdskommissionen
Bestyrelse|1808787|Stine Aare Jensen|Lantmännen Schulstad
Bestyrelse|649359|Stuart David Baker|Norpharma
Bestyrelse|649811|Sune Simonsen|K Line
Bestyrelse|649822|Sune Uhrenholt|Uhrenholt Holding
Kommission|0|Susan Dalum|Det midlertidige vækstforum for region Midtjylland
Bestyrelse|649938|Susan Gert Larsen|Harald Nyborg
Bestyrelse|7375320|Susan Ingeman Olsen|GF Forsikring
Bestyrelse|7371048|Susan Matamoros Stalnecker|Danisco
Kommission|0|Susan Michelle Aasted Jakobsen|Rådet for Evaluering og Kvalitetsudvikling af Folkeskolen
Kommission|0|Susana  Borrás|Danmarks Forskningspolitiske Råd
Bestyrelse|650139|Susanne Aller|Aller
Bestyrelse|1869391|Susanne Arboe|Danske Bank
Kommission|0|Susanne B. Hjuler|Udvalget for plantegenetiske ressourcer
Bestyrelse|650306|Susanne Boris Fleggaard|Fleggaard Holding
Kommission|0|Susanne Bødker|Rådet for Teknologi og Innovation
Kommission|0|Susanne Dolberg|Rådet for Internationalt Udviklingssamarbejde 
Bestyrelse|650476|Susanne Dreisler|Nordjysk Elhandel
Bestyrelse|7377218|Susanne Elise Knudsen|IBM Danmark
Kommission|0|Susanne Folmer|Overvågningsudvalget for FIUF
Kommission|0|Susanne Herfelt|Erhvervspanel for Grøn Omstilling
Kommission|0|Susanne Juhl|Samordningsudvalget vedrørende Infrastruktur for geografisk information
Kommission|0|Susanne Juhl |Klimakommissionen
Kommission|0|Susanne Krawack|Trængselskommission for hovedstadsområdet
Kommission|0|Susanne Kuehn|Forum for Bæredygtige Indkøb
Kommission|0|Susanne Larsen|Rådet for Internationalt Udviklingssamarbejde 
Bestyrelse|651180|Susanne Loubjerg Andersen|Naturgas Fyn
Bestyrelse|1722400|Susanne Lykke Nielsen|SCA Hygiene Products
Bestyrelse|1291882|Susanne Maj Vendrup Larsen|Alm. Brand
Bestyrelse|1194699|Susanne Maj-Britt Christensen|Kalaallit Nunaanni Brugseni
Bestyrelse|1339254|Susanne Mørch Koch|DSB
Kommission|0|Susanne Ottesen|Rådet for de grundlæggende Erhvervsrettede Uddannelser
Kommission|0|Susanne Pedersen|Rådet for Internationalt Udviklingssamarbejde 
Bestyrelse|651548|Susanne Poulsen|KPC Holding
Bestyrelse|1951609|Susanne Skelbo Neldeberg|Eltel Networks
Kommission|0|Susanne Stubgaard|Det midlertidige vækstforum for region Sjælland
Bestyrelse|651910|Susanne Vangsted|Søren Vangsted
Bestyrelse|1192006|Susanne Öngör|Bayer
Bestyrelse|652027|Susie Burlev|Mascot International
Bestyrelse|1233562|Sussie Dvinge Agerbo|Vestas
Bestyrelse|1857407|Sussie My Nikolajsen|Foss
Bestyrelse|1582665|Svein Jacobsen|NORDEA AB
Bestyrelse|1804856|Sveinn Ragnarsson|Bravo Tours
Bestyrelse|652591|Sven Arne Blomberg|BRFkredit
Bestyrelse|1261891|Sven Björck|Parker Hannifin
Kommission|0|Sven Bode Andersen|Udvalget for plantegenetiske ressourcer
Bestyrelse|652673|Sven Buhrkall|Jyske Bank
Bestyrelse|652868|Sven Erik Lystbæk|Multidata
Bestyrelse|236309|Sven Erik Reinke|Scandlines
Bestyrelse|653049|Sven Gunnar Schough|Insepa
Bestyrelse|653063|Sven Gustav Sören Mellstig|Dako
Bestyrelse|653070|Sven Gøran Schultz|Kims
Bestyrelse|653186|Sven Høgh Andersen|AGRO SUPPLY A/S
Bestyrelse|929278|Sven Håkan Björklund|Coloplast
Bestyrelse|1396096|Sven Jokum Møller Kristensen|Würth Danmark
Kommission|0|Sven Krarup Nielsen|Færdselssikkerhedskommissionen
Bestyrelse|653373|Sven Madsen|Columbus IT Partner
Bestyrelse|653400|Sven Mikael Nyquist|Tibnor
Bestyrelse|1575946|Sven Oluf Kulldorf|IDdesign
Bestyrelse|1594597|Sven Ove Granstrand|Zacco
Bestyrelse|7358470|Sven Ove Lennart Johansson|Danæg
Bestyrelse|1713400|Sven Tore Kallstenius|KMD
Bestyrelse|1722401|Sven-Erik Nils Henning Victor Winlóf|SCA Hygiene Products
Kommission|0|Sven-Peter Nygaard|Tilsynsrådet vedr. beskæftigelse af de indsatte
Bestyrelse|895867|Sven-Åke Karlsson|NCC Property Development
Bestyrelse|1193413|Svend Allerslev Nielsen|OK
Bestyrelse|655078|Svend Anker Petersen|GF Forsikring
Kommission|655147|Svend Askær|Kvalitetsgruppen
Bestyrelse|655147|Svend Askær Christensen|PFA Holding
Bestyrelse|655164|Svend Bach Kristensen|Fiskernes Fiskeindustri
Bestyrelse|655169|Svend Bang Christiansen|Royal Greenland
Kommission|0|Svend Berg|Rådet for de grundlæggende Erhvervsrettede Uddannelser
Bestyrelse|655399|Svend Carlo Vedel Müller|SEAS-NVE
Kommission|0|Svend Christensen|Det Frie Forskningsråd, Teknologi og Produktion
Bestyrelse|1351788|Svend Erik Busk|Sydbank
Bestyrelse|655766|Svend Erik Clemmensen|E. Pihl & Søn
Kommission|0|Svend Erik Jensen|§ 2 udvalget
Bestyrelse|656020|Svend Erik Kracht|Multidata
Bestyrelse|1062849|Svend Erik Kristensen|Audionord International
Bestyrelse|656165|Svend Erik Nielsen|Thomas Cook Airlines
Bestyrelse|656418|Svend Erik Sørensen|Daka
Kommission|0|Svend Erik Sørensen|Det Rådgivende Udvalg for Fødevareforskning
Bestyrelse|652942|Svend Eriksson|M. J. Eriksson
Bestyrelse|656828|Svend Helmer|Halberg
Bestyrelse|657353|Svend Laulund|Chr. Hansen
Bestyrelse|1270820|Svend Lycke|ITW Construction Prod.
Bestyrelse|657439|Svend Madsen|Hydro Alum. Tønder
Bestyrelse|657550|Svend Møller Hansen|DS Gruppen
Bestyrelse|1356904|Svend Nielsen-Gøgsig|Cubic-Modulsystem
Bestyrelse|1133900|Svend Ole Larsen|Læsø Fiskeindustri
Bestyrelse|7364665|Svend Olsen Lindbjerg|BB Electronics
Bestyrelse|657796|Svend Otto Paludan-Müller|Einar Kornerup
Bestyrelse|1819377|Svend Otto Søgård|Thise Mejeri
Bestyrelse|236352|Svend Ove Jensen|Credin Bageripartner
Bestyrelse|17143590|Svend Overgaard Laursen|Fiat Automobiler
Bestyrelse|657940|Svend Pedersen|Bygma Gruppen
Bestyrelse|1886996|Svend Poulsen|Atkins Danmark
Bestyrelse|658101|Svend Rieks Hartmann|ENEMÆRKE & PETERSEN A/S
Bestyrelse|658173|Svend Sigaard|OVE WRIST & CO. A/S
Kommission|0|Svend Særkjær|Vækstteam for Sundheds- og Velfærdsløsninger
Bestyrelse|1779226|Svend Søndergaard Matthisen|Einar Kornerup
Bestyrelse|658425|Svend Vestergaard Pedersen|Sparekassen Vendsyssel
Bestyrelse|1098006|Svend Aage Færch Nielsen|Egetæpper
Bestyrelse|1562704|Svend Aage Hansen|Danfoss
Bestyrelse|654548|Svend Aage Linde|Hedeselskabet
Bestyrelse|658566|Svend Åge Lundgaard Jensen|Thrane & Thrane
Bestyrelse|920529|Svend Aage Nielsen|SK Forsyning
Bestyrelse|654849|Svend Aage Skjellerup Nielsen|Elro Energi
Bestyrelse|947600|Svend Aage Sørensen|EnergiMidt
Bestyrelse|658778|Svend-Erik Nielsen|Taster Wine
Bestyrelse|658662|Svend-Aage Nielsen|Nielsen & Nielsen Holding
Bestyrelse|17055631|Sylvain Adelin Coppye|Brøste
Bestyrelse|1777969|Synne Hermansen Røine|Pronova Biopharma Danmark
Bestyrelse|1664509|Synnøve Smedal|Dandy
Bestyrelse|1432593|Søren Abildgaard Jacobsen|Telia
Bestyrelse|659282|Søren Alsing|Vattenfall Energy Trading
Bestyrelse|1836636|Søren Andersen|Brøndum
Bestyrelse|7361112|Søren Andersen|Middelfart Sparekasse
Bestyrelse|659451|Søren Bach|Danish Crown
Bestyrelse|1732292|Søren Bank Rasmussen|Hamlet Protein
Bestyrelse|1161649|Søren Berg|J. Lauritzen
Bestyrelse|659669|Søren Birn|Schur International
Bestyrelse|659685|Søren Bjerre-Nielsen|VKR Holding
Kommission|659685|Søren Bjerre-Nielsen|Danmarks Nationalbanks Repræsentantskab
Bestyrelse|1394195|Søren Bjørn Hansen|Imerco
Bestyrelse|659736|Søren Bo Christiansen|Uno-X Energi
Bestyrelse|1026509|Søren Bo Rasmussen|Bøg Madsen Holding
Bestyrelse|659769|Søren Boe Mortensen|Alm. Brand
Bestyrelse|1795881|Søren Boserup|IKON Office Solutions
Bestyrelse|659913|Søren Brandt|Noa Noa
Bestyrelse|1630247|Søren Bregnhoved Jensen|Credin Bageripartner
Bestyrelse|659970|Søren Brogaard Pedersen|Steen & Strøm Holding
Kommission|0|Søren Bukh Svenningsen|Det Danske FAO-udvalg
Bestyrelse|660176|Søren Christensen|Nunc
Bestyrelse|17094778|Søren Christian Uldum Jørgensen|Dansk Retursystem
Bestyrelse|1423346|Søren Dahl Kühlwein Kristiansen|Inco
Bestyrelse|660453|Søren Dal Thomsen|AP Pension
Bestyrelse|660473|Søren Dalum Tinggaard|AP Pension
Bestyrelse|660504|Søren Dan Johansen|Bella Center
Bestyrelse|660568|Søren Dreyer|Fyens Stiftstidende
Kommission|0|Søren Dyck-Madsen|Energisparerådet
Kommission|0|Søren E. Frandsen|Vækstforum Region Midtjylland
Kommission|0|Søren E. Frandsen |Natur- og landbrugskommission
Bestyrelse|660636|Søren Egge Rasmussen|NRGi
Bestyrelse|325157|Søren Einar Fischer Jensen|Verdo
Kommission|0|Søren Elkjær Frandsen|Innovationsudvalget
Bestyrelse|660727|Søren Engberg|Superbest
Bestyrelse|660797|Søren Erik Westermann|Widex
Bestyrelse|660802|Søren Eriksen|Proark
Kommission|0|Søren Eriksen|Det Regionale Beskæftigelsesråd for  Nordjylland
Bestyrelse|1818328|Søren F. Eriksen|Teknologisk Institut
Bestyrelse|16952394|Søren Falkesgaard Ørts|Sonion
Kommission|0|Søren Flink Madsen|§ 2 udvalget
Bestyrelse|660932|Søren Foged Overgaard|Tican
Bestyrelse|17149655|Søren Fritzen|Mckinsey
Kommission|0|Søren Gade|Det Økonomiske Råd 
Bestyrelse|661199|Søren Greve|Dansk Shell
Bestyrelse|661055|Søren Gaardboe|Papyrus
Bestyrelse|661304|Søren Hald Møller|Royal Arctic Line
Bestyrelse|661375|Søren Hansen|Vandcenter Syd
Bestyrelse|1368317|Søren Heilmann|Blockbuster Video
Bestyrelse|661535|Søren Henrik Jensen|Fujitsu (note)
Bestyrelse|1155009|Søren Henrik Jepsen|Novozymes
Bestyrelse|1216547|Søren Hjorth Krarup|Alfa Laval Aalborg
Kommission|0|Søren Holdt Jensen|Det Frie Forskningsråd, Teknologi og Produktion
Bestyrelse|661659|Søren Holm|JN DATA A/S
Bestyrelse|661675|Søren Holm Jensen|EXECUTIVE CAPITAL A/S
Bestyrelse|661678|Søren Holm Johansen|Rambøll Gruppen
Bestyrelse|236881|Søren Holmbom|MultiLine
Kommission|0|Søren Hoppe Christensen|Rådet for de grundlæggende Erhvervsrettede Uddannelser
Bestyrelse|661776|Søren Hundahl|Maskinhandl. Indkøbsring.
Kommission|0|Søren Høgenhaven|Udliciteringsrådet
Bestyrelse|661880|Søren Illum Nielsen|Middelfart Sparekasse
Bestyrelse|661897|Søren Isaksen|NKT Holding
Bestyrelse|661995|Søren Jensen|DLR Kredit
Bestyrelse|1477237|Søren Jensen|Force Technology
Bestyrelse|662087|Søren Jespersen|Mols-Linien
Bestyrelse|662224|Søren Jørgensen|Studsgaard Holding
Bestyrelse|16952835|Søren Kamper|Pernod Ricard
Kommission|0|Søren Kjærsgaard|Rådet for de grundlæggende Erhvervsrettede Uddannelser
Bestyrelse|662393|Søren Klarskov Vilby|Borg Automotive
Bestyrelse|662466|Søren Kongshøj Marcussen|Superfos
Kommission|0|Søren Korsholm|Kommissorium for eftersyn af reguleringen af den danske elforsyningssektor
Bestyrelse|662501|Søren Krejler|KPMG
Bestyrelse|1679153|Søren Kristensen|Silkeborg Forsyning
Bestyrelse|660834|Søren Kristian Espersen|Triplenine Fish Protein
Bestyrelse|662554|Søren Kristian Friis|Inco
Bestyrelse|662612|Søren Kristian Sørensen|Freja Transport & Log.
Bestyrelse|1261892|Søren Kulmann Christiansen|Parker Hannifin
Bestyrelse|662733|Søren Langvad|E. Pihl & Søn
Bestyrelse|662748|Søren Larsen|Læsø Fiskeindustri
Kommission|0|Søren Larsen|Erhvervspanel for Grøn Omstilling
Bestyrelse|662777|Søren Larsen Pedersen|Danske Fragtmænd
Bestyrelse|663036|Søren Leon Dyøe Madsen|Stenhøj
Bestyrelse|660104|Søren Lindberg Cristofoli|BB Electronics
Bestyrelse|1742311|Søren Linderoth Østergaard|Moland
Bestyrelse|662907|Søren Lisbjerg|Dansk Retursystem
Bestyrelse|1989914|Søren Lockwood|SEB Pension
Bestyrelse|1046408|Søren Lorentzen|Royal Unibrew
Bestyrelse|1381105|Søren Lumholdt Jensen|Atea
Bestyrelse|664882|Søren Marinus Sørensen|Energi Danmark
Bestyrelse|1068886|Søren Munch|Hamlet Protein
Kommission|0|Søren Munk|Det Regionale Beskæftigelsesråd for Hovedstaden & Sjælland - 2010-2014
Bestyrelse|713389|Søren Møller|Danske Spil
Kommission|0|Søren Møller|Værdikommission
Bestyrelse|663353|Søren Møller Nielsen|DADES
Bestyrelse|663394|Søren Nicolaisen|PRAS A/S
Kommission|0|Søren Nicolaisen|Udvalget om virksomhedspant
Bestyrelse|1969573|Søren Nordahl Svendsen|Nordisk Kellogg's
Bestyrelse|1522449|Søren Nørgaard Thomsen|ESVAGT
Kommission|1522449|Søren Nørgaard Thomsen|Vækstteam for Det Blå Danmark
Bestyrelse|1555359|Søren Ole Kristensen|Aarsleff
Kommission|0|Søren Olesen|§ 2 udvalget
Bestyrelse|663701|Søren P. Andersen|NNE PHARMAPLAN A/S
Bestyrelse|1805008|Søren Pedersen|Dangroup
Kommission|0|Søren Pedersen|Det midlertidige vækstforum for region Nordjylland
Bestyrelse|940140|Søren Peschardt Olesen|Flügger
Bestyrelse|1074518|Søren Peter Wendt Larsen|Grontmij
Bestyrelse|664067|Søren Pliniussen|Tibnor
Bestyrelse|664101|Søren Poulsgaard Jensen|Scandlines
Bestyrelse|1581334|Søren Qvist|Altia Denmark
Bestyrelse|1453701|Søren Rahbech|TRE-FOR
Bestyrelse|664186|Søren Rasmussen|Albatros Travel
Kommission|0|Søren Rasmussen|Vækstforum Region Hovedstaden
Bestyrelse|1555294|Søren Ratzer|Biblioteksmedier
Bestyrelse|664277|Søren Riis|Riis Holding
Kommission|0|Søren Rotvig Erichsen|Lønkommissionen
Kommission|0|Søren Rud  Keiding|Det Frie Forskningsråd, Teknologi og Produktion
Kommission|0|Søren Rude|Samordningsudvalget vedrørende Infrastruktur for geografisk information
Bestyrelse|1710283|Søren Sandholm Overgaard|SPX Flow Technology DK
Bestyrelse|664487|Søren Schøllhammer|Louis Poulsen Lighting
Kommission|0|Søren Skafte|Det Danske FAO-udvalg
Bestyrelse|664570|Søren Skou|A.P. Møller - Mærsk
Kommission|0|Søren Skræddergaard|Det midlertidige vækstforum for region Midtjylland
Bestyrelse|664680|Søren Steen Smalbro|Danish Agro (note)
Bestyrelse|664690|Søren Steffensen|Triumph International Textil
Bestyrelse|664762|Søren Stjernqvist|Teknologisk Institut
Bestyrelse|1001748|Søren Strøm Pedersen|Clipper Group
Bestyrelse|664830|Søren Svenningsen|Toms Gruppen
Kommission|0|Søren Søndergaard Kjær|Vækstteam for Vand, Bio og Miljøløsninger
Bestyrelse|664878|Søren Sønderholm|KPMG
Bestyrelse|664912|Søren Sørensen|Verdo
Bestyrelse|664953|Søren Thage Andersen|Sonion
Bestyrelse|665042|Søren Thorsager|Energi Fyn
Bestyrelse|1050931|Søren Thorup Sørensen|Falck
Bestyrelse|706890|Søren Thuesen Pedersen|Novo Nordisk
Bestyrelse|1153437|Søren Thuun Jensen|Contex Group
Bestyrelse|665073|Søren Thygesen|Bjarne Nielsen Herning
Bestyrelse|1280656|Søren Toft|Haldor Topsøe
Bestyrelse|665214|Søren Tyge Sørensen|Heinemann-Sæther
Bestyrelse|665244|Søren Ulrik Toft-Jensen|Borg Automotive
Bestyrelse|1691843|Søren Ulrik Vestergaard|E.ON Danmark
Bestyrelse|665258|Søren Vad Sørensen|Sparekassen Vendsyssel
Kommission|0|Søren Vammen|Forum for Bæredygtige Indkøb
Bestyrelse|665308|Søren Vangsted|Søren Vangsted
Bestyrelse|714022|Søren Vedel|Danske Færger(note)
Bestyrelse|665336|Søren Vestergaard|H & S Westergaard
Bestyrelse|665354|Søren Vestergaard-Poulsen|Mholding (Matas)
Bestyrelse|665418|Søren Villumsen|SPF-DANMARK P/S
Bestyrelse|665437|Søren Vinther|Aalborg Portland
Bestyrelse|665459|Søren Voigt|Tele Greenland
Bestyrelse|1165959|Søren Wibholm Just|DLF (Dansk Landbrugs Frø.)
Kommission|0|Søren Wrang|Det Regionale Beskæftigelsesråd for  Syddanmark
Bestyrelse|665595|Søren Øgaard|Den Jyske Sparekasse
Bestyrelse|1427851|Søren Østergaard Hansen|Dantherm
Bestyrelse|659182|Søren Aaberg Iversen|IBM Danmark
Bestyrelse|659198|Søren Aage Rathcke|Dan Agro
Bestyrelse|663960|Søren-Peter Olesen|Carlsberg
Bestyrelse|1253336|Saadi Al-Soudani|General Log. Sys. DK
Bestyrelse|665827|Tage Benedikt Bundgaard|Herning Shipping
Bestyrelse|666231|Tage Johannes Kruse|Uno-X Energi
Bestyrelse|666289|Tage Koed Madsen|Fyens Stiftstidende
Bestyrelse|666527|Tage Pedersen|Dansk Pelsdyravlerforening
Bestyrelse|666597|Tage Richard Svendsen|FDM
Bestyrelse|1624782|Takahide Kimura|OFS Fitel Denmark
Bestyrelse|1832596|Takeda Kazuhiko|Sony Nordic
Bestyrelse|1168321|Tanja Bregninge Itenov|DLR Kredit
Kommission|0|Tanja Franck|Trepartsudvalget
Bestyrelse|7387469|Tanja Nielsen|Royal Arctic Line
Bestyrelse|17143908|Tanja Olsson|Roskilde Forsyning
Bestyrelse|666970|Tapio Kiiskinen|Kilroy International
Bestyrelse|1993208|Tatsuo Ishii|Nordic Seafood
Bestyrelse|1182053|Ted Mikael Lindberg|Danæg
Bestyrelse|667162|Teddy Kær Jacobsen|KPC Holding
Bestyrelse|667406|Terje Daaland|Steen & Strøm Holding
Bestyrelse|667444|Terje Laurberg Lyngø List|Mholding (Matas)
Bestyrelse|1961451|Terje Turnes|Bank DNB Nord
Kommission|0|Terkel Andersen|Tænketanken om Nærdemokrati
Bestyrelse|1467254|Terrence Jock Mah|Krüger
Bestyrelse|1910148|Terry Edward Shaff|Nordic Seafood
Bestyrelse|1943256|Theo Alexander Kiesselbach|Synoptik
Bestyrelse|17060767|Thierry Claude Maxime Lambert|Saint-Gobain Isover
Bestyrelse|1716936|Thierry Patrick Held|Kuehne + Nagel
Bestyrelse|1374706|Thomas Alexander Baader|BSH Hvidevarer
Bestyrelse|1555303|Thomas Anker Heegaard|Walt Disney Company
Bestyrelse|668026|Thomas Bagge Olesen|Coop
Bestyrelse|1783008|Thomas Baltzewitsch|Hydro Alum. Tønder
Bestyrelse|1696299|Thomas Bang Jeppesen|FDM
Bestyrelse|1393994|Thomas Barfod|Coloplast
Bestyrelse|1157154|Thomas Bechmann|Jupiter Holding
Bestyrelse|1925862|Thomas Becker|Genan Business & Dev.
Kommission|0|Thomas Bjørnholm|Vækstforum Region Hovedstaden
Bestyrelse|1568623|Thomas Bolding Rasmussen|Bombardier Transport.
Bestyrelse|1782462|Thomas Borgen|Danske Bank
Bestyrelse|1521284|Thomas Bruun Nielsen|Opel Danmark
Kommission|0|Thomas Bustrup|Udviklingspolitisk Råd 2013-2015 
Bestyrelse|16955636|Thomas Charles Williams|Satair
Kommission|0|Thomas Christensen|Rådet for Erhvervsakademiuddannelser og Professionsbacheloruddannelser
Bestyrelse|1998510|Thomas Clive Hayton|G4S
Bestyrelse|716200|Thomas Craig Freyman|Abbott Laboratories
Kommission|0|Thomas Damkjær Petersen|Tænketanken om Nærdemokrati
Bestyrelse|1374034|Thomas Dodson|North Sails
Kommission|0|Thomas Egebo|Det Miljøøkonomiske Råd
Bestyrelse|1080421|Thomas Erik Torsten Erséus|DSV Miljø
Bestyrelse|668586|Thomas Erling Johansen|Arla Foods
Bestyrelse|1678686|Thomas Eybye Øster|Arriva Skandinavien
Bestyrelse|1360452|Thomas Ezekiassen|Kalaallit Nunaanni Brugseni
Bestyrelse|16914716|Thomas Farstad|Aker Seafoods
Bestyrelse|1424011|Thomas Fiil Pedersen|Bring Frigoscandia
Bestyrelse|949916|Thomas Fredslund-Andersen|Alpha Holding
Kommission|0|Thomas Færgemann|Landbrugspanelet 
Bestyrelse|1500972|Thomas Geza Solyom Nagy|Novozymes
Bestyrelse|1248283|Thomas Gregers Honore|Columbus IT Partner
Bestyrelse|1503281|Thomas Greve|Metro Service
Bestyrelse|1973383|Thomas H. Sørensen|TRE-FOR
Bestyrelse|1283981|Thomas Hansen|Riegens
Kommission|0|Thomas Harttung |Natur- og landbrugskommission
Bestyrelse|668940|Thomas Henrik Gjørup|Top-Toy Holding
Bestyrelse|846974|Thomas Hilligsøe|Slagteriet Brørup
Kommission|0|Thomas Hofman-Bang|Danmarks vækstråd
Kommission|0|Thomas Hundebøl Thomsen|Udvalget for plantegenetiske ressourcer
Bestyrelse|17143905|Thomas Hvass Eriksson|Roskilde Forsyning
Kommission|0|Thomas Højlund Christensen|Vækstteam for Vand, Bio og Miljøløsninger
Bestyrelse|1879028|Thomas Isle Bornhøft|Esbjerg Forsyning
Bestyrelse|668484|Thomas Jarl Dywremose|Novenco
Bestyrelse|1460045|Thomas Johansen|SimCorp
Bestyrelse|669196|Thomas Just Karberg|Hans Just Group
